"","Seq1","Seq2","P.vals","CorrCoef","Domain1","Phylum1","Order1","Domain2","Phylum2","Order2","Link"
"1074","MEND-TF-16S-444","MEND-TF-16S-1454",0,0.726307172996497,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"1075","MEND-TF-16S-444","MEND-TF-16S-43",0,0.500425605065459,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Candidatus Melainabacteria","Vampirovibrionales","Bact-Bact"
"1076","MEND-TF-16S-444","MEND-TF-16S-120",0,0.705997975477226,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Verrucomicrobia","Chthoniobacterales","Bact-Bact"
"1077","MEND-TF-16S-444","MEND-TF-16S-144",0,0.557896887403593,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"1078","MEND-TF-16S-444","MEND-TF-16S-152",0,0.629514393940261,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"1079","MEND-TF-16S-444","MEND-TF-16S-205",0,0.537887010028372,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Acidobacteria","Vicinamibacterales","Bact-Bact"
"1080","MEND-TF-16S-444","MEND-TF-16S-209",0,0.543491618081224,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Proteobacteria","Myxococcales","Bact-Bact"
"1081","MEND-TF-16S-444","MEND-TF-16S-379",0,0.627864763198265,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Proteobacteria","Nitrosomonadales","Bact-Bact"
"1082","MEND-TF-16S-444","MEND-TF-16S-380",0,0.645834998158477,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Planctomycetes","Planctomycetales","Bact-Bact"
"1083","MEND-TF-16S-444","MEND-TF-16S-397",0,0.661600363301578,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Proteobacteria","Cellvibrionales","Bact-Bact"
"1084","MEND-TF-16S-444","MEND-TF-16S-417",0,0.602199465653378,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1085","MEND-TF-16S-444","MEND-TF-16S-453",0,0.59313641676579,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1086","MEND-TF-16S-444","MEND-TF-16S-500",0,0.535507497468085,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Verrucomicrobia","Verrucomicrobia incertae sedis","Bact-Bact"
"1087","MEND-TF-16S-444","MEND-TF-16S-559",0,0.565692924242822,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"1088","MEND-TF-16S-444","MEND-TF-16S-560",0,0.812206482720602,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Gemmatimonadetes","Gemmatimonadales","Bact-Bact"
"1089","MEND-TF-16S-444","MEND-TF-16S-720",0,0.606451225382502,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"1090","MEND-TF-16S-444","MEND-TF-16S-725",0,0.530189341389415,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1091","MEND-TF-16S-444","MEND-TF-16S-731",0,0.569426948568839,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Proteobacteria","Desulfuromonadales","Bact-Bact"
"1092","MEND-TF-16S-444","MEND-TF-16S-798",0,0.649052136234594,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Proteobacteria","Desulfuromonadales","Bact-Bact"
"1093","MEND-TF-16S-444","MEND-TF-16S-896",0,0.522764711133687,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"1094","MEND-TF-16S-444","MEND-TF-16S-899",0,0.546641369127221,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Proteobacteria","Desulfuromonadales","Bact-Bact"
"1095","MEND-TF-16S-444","MEND-TF-16S-905",0,0.504680161693001,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Chloroflexi","Caldilineales","Bact-Bact"
"1096","MEND-TF-16S-444","MEND-TF-16S-927",0,0.51152600154823,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"1097","MEND-TF-16S-444","MEND-TF-16S-947",0,0.57536515623466,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Planctomycetes","Phycisphaerales","Bact-Bact"
"1098","MEND-TF-16S-444","MEND-TF-16S-960",0,0.840595289610308,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Proteobacteria","Rhodospirillales","Bact-Bact"
"1099","MEND-TF-16S-444","MEND-TF-16S-1054",0,0.547437455535914,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Chlorobi","Chlorobiales","Bact-Bact"
"1100","MEND-TF-16S-444","MEND-TF-16S-1597",0,0.585766192696646,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"1101","MEND-TF-16S-445","MEND-TF-16S-374",0,0.560926155204658,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Verrucomicrobia","Opitutales","Bact-Bact"
"1102","MEND-TF-16S-445","MEND-TF-16S-431",0,0.5438605064183,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"1103","MEND-TF-16S-445","MEND-TF-16S-435",0,0.778051799002833,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1104","MEND-TF-16S-445","MEND-TF-16S-449",0,0.796661691931251,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1105","MEND-TF-16S-445","MEND-TF-16S-467",0,0.555542955979817,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1106","MEND-TF-16S-445","MEND-TF-16S-535",0,0.563516159445552,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1107","MEND-TF-16S-445","MEND-TF-16S-548",0,0.608986303182708,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1108","MEND-TF-16S-445","MEND-TF-16S-592",0,0.541439319301097,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"1109","MEND-TF-16S-445","MEND-TF-16S-624",0,0.685599188805566,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"1110","MEND-TF-16S-445","MEND-TF-16S-796",0,0.517592372884474,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1111","MEND-TF-16S-445","MEND-TF-16S-799",0,0.529977612849493,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Actinobacteria","Sporichthyales","Bact-Bact"
"1112","MEND-TF-16S-445","MEND-TF-16S-886",0,0.677229554069835,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Cytophagales","Bact-Bact"
"1113","MEND-TF-16S-445","MEND-TF-16S-1049",0,0.552697547440104,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Proteobacteria","Pelagibacterales","Bact-Bact"
"1114","MEND-TF-16S-449","MEND-TF-16S-374",0,0.622855631930468,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Verrucomicrobia","Opitutales","Bact-Bact"
"1115","MEND-TF-16S-449","MEND-TF-16S-381",0,0.52871501483221,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Proteobacteria","Neisseriales","Bact-Bact"
"1116","MEND-TF-16S-449","MEND-TF-16S-431",0,0.538482447396425,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"1117","MEND-TF-16S-449","MEND-TF-16S-435",0,0.714073437553944,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1118","MEND-TF-16S-449","MEND-TF-16S-445",0,0.796661691931251,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1119","MEND-TF-16S-449","MEND-TF-16S-535",0,0.545189459964844,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1120","MEND-TF-16S-449","MEND-TF-16S-548",0,0.561188913056813,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1121","MEND-TF-16S-449","MEND-TF-16S-575",0,0.510426306706638,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"1122","MEND-TF-16S-449","MEND-TF-16S-605",0,0.521589071952563,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1123","MEND-TF-16S-449","MEND-TF-16S-610",0,0.642376351868744,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1124","MEND-TF-16S-449","MEND-TF-16S-624",0,0.66022422320661,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"1125","MEND-TF-16S-449","MEND-TF-16S-652",0,0.613301342842831,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1126","MEND-TF-16S-449","MEND-TF-16S-687",0,0.621674539707841,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1127","MEND-TF-16S-449","MEND-TF-16S-689",0,0.50667434126219,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1128","MEND-TF-16S-449","MEND-TF-16S-690",0,0.597603884809423,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1129","MEND-TF-16S-449","MEND-TF-16S-711",0,0.574285675915041,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1130","MEND-TF-16S-449","MEND-TF-16S-719",0,0.566376075316905,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Actinobacteria","Acidothermales","Bact-Bact"
"1131","MEND-TF-16S-449","MEND-TF-16S-799",0,0.524139370618576,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Actinobacteria","Sporichthyales","Bact-Bact"
"1132","MEND-TF-16S-449","MEND-TF-16S-886",0,0.779472076160407,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Cytophagales","Bact-Bact"
"1133","MEND-TF-16S-449","MEND-TF-16S-1049",0,0.587346555280508,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Proteobacteria","Pelagibacterales","Bact-Bact"
"1134","MEND-TF-16S-449","MEND-TF-16S-1634",0,0.578750408698191,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1135","MEND-TF-16S-449","MEND-TF-16S-864",0,0.547685947924696,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1136","MEND-TF-16S-450","MEND-TF-16S-180",0,0.501004925969066,"Bacteria","Proteobacteria","Nitrosomonadales","Bacteria","Verrucomicrobia","Verrucomicrobiales","Bact-Bact"
"1137","MEND-TF-16S-450","MEND-TF-16S-297",0,0.727586921937388,"Bacteria","Proteobacteria","Nitrosomonadales","Bacteria","Proteobacteria","Nitrosomonadales","Bact-Bact"
"1138","MEND-TF-16S-450","MEND-TF-16S-327",0,0.726378365422905,"Bacteria","Proteobacteria","Nitrosomonadales","Bacteria","Proteobacteria","Rhodocyclales","Bact-Bact"
"1139","MEND-TF-16S-450","MEND-TF-16S-334",0,0.649690522407649,"Bacteria","Proteobacteria","Nitrosomonadales","Bacteria","Proteobacteria","Rhodocyclales","Bact-Bact"
"1140","MEND-TF-16S-450","MEND-TF-16S-418",0,0.513464271124008,"Bacteria","Proteobacteria","Nitrosomonadales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"1141","MEND-TF-16S-450","MEND-TF-16S-609",0,0.732636884796429,"Bacteria","Proteobacteria","Nitrosomonadales","Bacteria","Bacteroidetes","Bacteroidales","Bact-Bact"
"1142","MEND-TF-16S-450","MEND-TF-16S-116",0,0.62462548761205,"Bacteria","Proteobacteria","Nitrosomonadales","Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bact-Bact"
"1143","MEND-TF-16S-450","MEND-TF-16S-140",0,0.505783592747643,"Bacteria","Proteobacteria","Nitrosomonadales","Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bact-Bact"
"1144","MEND-TF-16S-450","MEND-TF-16S-409",0,0.551085939268252,"Bacteria","Proteobacteria","Nitrosomonadales","Bacteria","Bacteroidetes","Bacteroidales","Bact-Bact"
"1145","MEND-TF-16S-450","MEND-TF-16S-725",0,0.571394076272776,"Bacteria","Proteobacteria","Nitrosomonadales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1146","MEND-TF-16S-450","MEND-TF-16S-960",0,0.518866289894752,"Bacteria","Proteobacteria","Nitrosomonadales","Bacteria","Proteobacteria","Rhodospirillales","Bact-Bact"
"1147","MEND-TF-16S-451","MEND-TF-16S-313",0,0.655121495727287,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Proteobacteria","Bacteriovoracales","Bact-Bact"
"1148","MEND-TF-16S-451","MEND-TF-16S-413",0,0.685117641213292,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1149","MEND-TF-16S-451","MEND-TF-16S-452",0,0.549794259188637,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1150","MEND-TF-16S-451","MEND-TF-16S-628",0,0.645123634594021,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1151","MEND-TF-16S-451","MEND-TF-16S-635",0,0.527401738110837,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"1152","MEND-TF-16S-451","MEND-TF-16S-685",0,0.604155608524929,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Actinobacteria","Geodermatophilales","Bact-Bact"
"1153","MEND-TF-16S-451","MEND-TF-16S-834",0,0.544248489715767,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1154","MEND-TF-16S-452","MEND-TF-18S-143",0,0.512881649985392,"Bacteria","Bacteroidetes","Chitinophagales","Eukaryota","Alveolata","Gymnodiniales","Euk-Bact"
"1155","MEND-TF-16S-452","MEND-TF-16S-313",0,0.609413073380671,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Proteobacteria","Bacteriovoracales","Bact-Bact"
"1156","MEND-TF-16S-452","MEND-TF-16S-413",0,0.653927549230255,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1157","MEND-TF-16S-452","MEND-TF-16S-451",0,0.549794259188637,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1158","MEND-TF-16S-452","MEND-TF-16S-628",0,0.630807411960616,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1159","MEND-TF-16S-452","MEND-TF-16S-685",0,0.562745728248697,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Actinobacteria","Geodermatophilales","Bact-Bact"
"1160","MEND-TF-16S-452","MEND-TF-16S-747",0,0.561427614039988,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Saprospirales","Bact-Bact"
"1161","MEND-TF-16S-452","MEND-TF-16S-862",0,0.68179041409027,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Proteobacteria","Desulfuromonadales","Bact-Bact"
"1162","MEND-TF-16S-452","MEND-TF-16S-673",0,0.531470058873437,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"1163","MEND-TF-16S-457","MEND-TF-16S-402",0,0.534761703462914,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"1164","MEND-TF-16S-457","MEND-TF-16S-444",0,0.504599172348854,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"1165","MEND-TF-16S-457","MEND-TF-16S-961",0,0.709851679592069,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Cyanobacteria","Pleurocapsales","Bact-Bact"
"1166","MEND-TF-16S-457","MEND-TF-16S-1454",0,0.714574957756821,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"1167","MEND-TF-16S-457","MEND-TF-16S-670",0,0.630284144789621,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Bacteroidetes","Cytophagales","Bact-Bact"
"1168","MEND-TF-16S-457","MEND-TF-16S-1031",0,0.625832307504237,"Bacteria","Proteobacteria","Burkholderiales","Bacteria","Proteobacteria","Hyphomicrobiales","Bact-Bact"
"1169","MEND-TF-16S-461","MEND-TF-16S-489",0,0.510273541472967,"Bacteria","Bacteroidetes","Flavobacteriales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1170","MEND-TF-16S-463","MEND-TF-16S-249",0,0.570354160403246,"Bacteria","Planctomycetes","Gemmatales","Bacteria","Proteobacteria","Xanthomonadales","Bact-Bact"
"1171","MEND-TF-16S-463","MEND-TF-16S-419",0,0.50334774098189,"Bacteria","Planctomycetes","Gemmatales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1172","MEND-TF-16S-463","MEND-TF-16S-1066",0,0.678561659420941,"Bacteria","Planctomycetes","Gemmatales","Bacteria","Proteobacteria","Hyphomicrobiales","Bact-Bact"
"1173","MEND-TF-16S-463","MEND-TF-16S-1072",0,0.557673128117953,"Bacteria","Planctomycetes","Gemmatales","Bacteria","Proteobacteria","Rhodospirillales","Bact-Bact"
"1174","MEND-TF-16S-464","MEND-TF-16S-959",0,0.583655736725188,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Cyanobacteria","Gloeobacterales","Bact-Bact"
"1175","MEND-TF-16S-464","MEND-TF-16S-288",0,0.579465027152616,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Firmicutes","Bacillales","Bact-Bact"
"1176","MEND-TF-16S-464","MEND-TF-16S-364",0,0.535136028691706,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"1177","MEND-TF-16S-464","MEND-TF-16S-375",0,0.502052394367351,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Planctomycetes","Planctomycetales","Bact-Bact"
"1178","MEND-TF-16S-464","MEND-TF-16S-835",0,0.571540150732312,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Bacteroidetes","Cytophagales","Bact-Bact"
"1179","MEND-TF-16S-464","MEND-TF-16S-882",0,0.74283912393039,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Proteobacteria","Desulfuromonadales","Bact-Bact"
"1180","MEND-TF-16S-464","MEND-TF-16S-897",0,0.520513574703432,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Proteobacteria","Rhodospirillales","Bact-Bact"
"1181","MEND-TF-16S-465","MEND-TF-16S-478",0,0.974065714831566,"Bacteria","Bacteroidetes","Flavobacteriales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1182","MEND-TF-16S-465","MEND-TF-16S-495",0,0.984281522922297,"Bacteria","Bacteroidetes","Flavobacteriales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1183","MEND-TF-16S-465","MEND-TF-16S-627",0,0.980684808777734,"Bacteria","Bacteroidetes","Flavobacteriales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1184","MEND-TF-16S-466","MEND-TF-16S-426",0,0.605582297153515,"Bacteria","Bacteroidetes","Chitinophagales","Bacteria","Verrucomicrobia","Terrimicrobiales","Bact-Bact"
"1185","MEND-TF-16S-467","MEND-TF-16S-445",0,0.555542955979817,"Bacteria","Bacteroidetes","Flavobacteriales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1186","MEND-TF-16S-467","MEND-TF-16S-489",0,0.582612578444445,"Bacteria","Bacteroidetes","Flavobacteriales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1187","MEND-TF-16S-467","MEND-TF-16S-535",0,0.78301136310885,"Bacteria","Bacteroidetes","Flavobacteriales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1188","MEND-TF-16S-467","MEND-TF-16S-548",0,0.680109438297413,"Bacteria","Bacteroidetes","Flavobacteriales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1189","MEND-TF-16S-467","MEND-TF-16S-624",0,0.571964462581271,"Bacteria","Bacteroidetes","Flavobacteriales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"1190","MEND-TF-16S-467","MEND-TF-16S-796",0,0.604886433441631,"Bacteria","Bacteroidetes","Flavobacteriales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1191","MEND-TF-16S-467","MEND-TF-16S-1333",0,0.559612409141513,"Bacteria","Bacteroidetes","Flavobacteriales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1192","MEND-TF-16S-469","MEND-TF-18S-156",0,0.66039200957291,"Bacteria","Planctomycetes","Isosphaerales","Eukaryota","Chytridiomycota","Rhizophydiales","Euk-Bact"
